W&B offline. Running your script from this directory will only write metadata locally. Use wandb disabled to completely turn off W&B.
G-Retriever
start load args ...
end load args!
start seed everything...
end seed everything!
Namespace(model_name='graph_llm', project='project_g_retriever', seed=0, dataset='ppi5k', lr=1e-05, wd=0.05, patience=2, batch_size=2, grad_steps=2, num_epochs=3, warmup_epochs=1, eval_batch_size=16, llm_model_name='7b_chat', llm_model_path='', llm_frozen='True', llm_num_virtual_tokens=10, output_dir='output', max_txt_len=2096, max_new_tokens=32, max_memory=['80', '80'], gnn_model_name='gt', gnn_num_layers=4, gnn_in_dim=1024, gnn_hidden_dim=1024, gnn_num_heads=4, gnn_dropout=0.0)
start load dataset...
end load dataset!
start load model...
Loading LLAMA
Freezing LLAMA!
Finish loading LLAMA!
trainable params: 31485952 || all params: 6769901568 || trainable%: 0.4650872938659542
start training...
Lr: 6.968155529231413e-10, Accum Loss: 0.7522855401039124
Lr: 9.226373411936259e-06, Accum Loss: 6.00157108010535e-07
Lr: 9.225977532709568e-06, Accum Loss: 1.1598926903388929e-06
Lr: 9.22558157077049e-06, Accum Loss: 0.0002093412369958969
Lr: 9.225185526138002e-06, Accum Loss: 6.864810870865767e-07
Lr: 9.22478939883108e-06, Accum Loss: 5.134829805797381e-07
Lr: 9.22439318886871e-06, Accum Loss: 1.680320053765172e-06
Lr: 9.223996896269877e-06, Accum Loss: 4.588738761412969e-06
Lr: 9.223600521053575e-06, Accum Loss: 1.7623488588469627e-06
Lr: 9.223204063238796e-06, Accum Loss: 1.1668319075397449e-06
Lr: 9.222807522844543e-06, Accum Loss: 6.189903956510534e-06
Lr: 9.222410899889815e-06, Accum Loss: 1.4801031511524343e-06
Lr: 9.22201419439362e-06, Accum Loss: 4.099532134205219e-06
Lr: 9.221617406374971e-06, Accum Loss: 1.8825475649464352e-06
Lr: 9.22122053585288e-06, Accum Loss: 0.011152047245559515
Lr: 9.220823582846369e-06, Accum Loss: 1.457072642097046e-06
Lr: 9.220426547374458e-06, Accum Loss: 0.09529990106820918
Lr: 9.220029429456176e-06, Accum Loss: 2.0583470927704184e-06
Lr: 9.21963222911055e-06, Accum Loss: 1.010081774666105e-06
Lr: 9.21923494635662e-06, Accum Loss: 5.234170657786308e-06
Lr: 9.21883758121342e-06, Accum Loss: 2.1421893734441255e-06
Lr: 9.218440133699996e-06, Accum Loss: 1.7193647749991214e-06
Lr: 9.218042603835392e-06, Accum Loss: 0.0014163484176066277
Lr: 9.21764499163866e-06, Accum Loss: 9.146230013357126e-07
Lr: 9.217247297128854e-06, Accum Loss: 0.027614450274882074
Lr: 9.21684952032503e-06, Accum Loss: 4.10813549933664e-06
Lr: 9.216451661246253e-06, Accum Loss: 0.0034187721231546675
Lr: 9.21605371991159e-06, Accum Loss: 9.095227255784266e-07
Lr: 9.21565569634011e-06, Accum Loss: 0.00031413634832233583
Lr: 9.215257590550885e-06, Accum Loss: 0.023768006513535056
Lr: 9.214859402562996e-06, Accum Loss: 1.9409951335092046e-06
Lr: 9.214461132395523e-06, Accum Loss: 1.3704786852031248e-06
Lr: 9.214062780067556e-06, Accum Loss: 2.2355053147293802e-05
Lr: 9.213664345598178e-06, Accum Loss: 1.1471528864603897e-06
Lr: 9.213265829006487e-06, Accum Loss: 1.3515481214199099e-06
Lr: 9.212867230311581e-06, Accum Loss: 1.289721183184156e-06
Lr: 9.212468549532561e-06, Accum Loss: 1.015486532196519e-06
Lr: 9.212069786688532e-06, Accum Loss: 1.3452309985950706e-06
Lr: 9.211670941798604e-06, Accum Loss: 1.5695889601374802e-06
Lr: 9.211272014881892e-06, Accum Loss: 1.0894877675582393e-06
Lr: 9.21087300595751e-06, Accum Loss: 4.823200356440793e-06
Lr: 9.210473915044582e-06, Accum Loss: 1.0035719014922506e-05
Lr: 9.210074742162232e-06, Accum Loss: 0.00039661265522283884
Lr: 9.20967548732959e-06, Accum Loss: 8.344650268554688e-07
Lr: 9.20927615056579e-06, Accum Loss: 1.9153723087583785e-06
Lr: 9.208876731889965e-06, Accum Loss: 2.5331974029541016e-06
Lr: 9.208477231321261e-06, Accum Loss: 0.02533691986624831
Lr: 9.20807764887882e-06, Accum Loss: 6.08378456945502e-07
Lr: 9.207677984581791e-06, Accum Loss: 2.9754561410300084e-06
Lr: 9.207278238449328e-06, Accum Loss: 1.1523564467097458e-06
Lr: 9.206878410500584e-06, Accum Loss: 0.006737871513024629
Lr: 9.206478500754725e-06, Accum Loss: 1.8504843808386795e-06
Lr: 9.206078509230912e-06, Accum Loss: 1.5717965311523585e-06
Lr: 9.205678435948317e-06, Accum Loss: 1.351256912585086e-06
Lr: 9.205278280926105e-06, Accum Loss: 2.8180388653709088e-06
Lr: 9.204878044183462e-06, Accum Loss: 8.524457612679726e-06
Lr: 9.204477725739559e-06, Accum Loss: 4.1209353298654605e-06
Lr: 9.204077325613586e-06, Accum Loss: 1.5124678611755371e-06
Lr: 9.20367684382473e-06, Accum Loss: 1.2365598536234756e-06
Lr: 9.20327628039218e-06, Accum Loss: 0.003929865391228304
Lr: 9.202875635335136e-06, Accum Loss: 2.069951449357177e-06
Lr: 9.202474908672793e-06, Accum Loss: 7.059346927462684e-05
Lr: 9.202074100424358e-06, Accum Loss: 1.8137453139388526e-06
Lr: 9.20167321060904e-06, Accum Loss: 1.5525045569120266e-06
Lr: 9.201272239246048e-06, Accum Loss: 4.131218531711056e-07
Lr: 9.200871186354595e-06, Accum Loss: 0.0351663658839243
Lr: 9.200470051953903e-06, Accum Loss: 6.193364129103429e-06
Lr: 9.200068836063197e-06, Accum Loss: 1.2132865435887652e-05
Lr: 9.199667538701702e-06, Accum Loss: 2.3982591415006027e-06
Lr: 9.199266159888648e-06, Accum Loss: 5.514296731234936e-06
Lr: 9.198864699643272e-06, Accum Loss: 8.311079682243872e-07
Lr: 9.198463157984813e-06, Accum Loss: 1.924542289089004e-06
Lr: 9.19806153493251e-06, Accum Loss: 7.424448719461907e-05
Lr: 9.197659830505616e-06, Accum Loss: 2.889026859520527e-06
Lr: 9.197258044723373e-06, Accum Loss: 9.56276096530928e-07
Lr: 9.196856177605045e-06, Accum Loss: 1.4603137969970703e-06
Lr: 9.196454229169883e-06, Accum Loss: 5.740772394347005e-06
Lr: 9.19605219943715e-06, Accum Loss: 3.1478384698857553e-06
Lr: 9.195650088426117e-06, Accum Loss: 1.1318575161567423e-06
Lr: 9.195247896156047e-06, Accum Loss: 7.783924900195416e-07
Lr: 9.19484562264622e-06, Accum Loss: 1.2009232079890353e-06
Lr: 9.19444326791591e-06, Accum Loss: 1.9137166304972197e-06
Lr: 9.1940408319844e-06, Accum Loss: 2.5492731481335795e-06
Lr: 9.193638314870976e-06, Accum Loss: 1.6004950680326147e-06
Lr: 9.193235716594926e-06, Accum Loss: 2.555549144744873e-06
Lr: 9.192833037175547e-06, Accum Loss: 1.8508006007778022e-06
Lr: 9.192430276632132e-06, Accum Loss: 0.03876507558209141
Lr: 9.192027434983983e-06, Accum Loss: 5.304813385009766e-06
Lr: 9.191624512250406e-06, Accum Loss: 7.660909432161134e-06
Lr: 9.19122150845071e-06, Accum Loss: 0.00012338160874492132
Lr: 9.190818423604209e-06, Accum Loss: 8.847065089412354e-07
Lr: 9.190415257730215e-06, Accum Loss: 1.1764091539134824e-05
Lr: 9.19001201084805e-06, Accum Loss: 1.1815790799118986e-06
Lr: 9.189608682977044e-06, Accum Loss: 1.5941768083393981e-06
Lr: 9.18920527413652e-06, Accum Loss: 9.535220897305408e-07
Lr: 9.188801784345811e-06, Accum Loss: 2.346996609503549e-06
Lr: 9.188398213624253e-06, Accum Loss: 1.4422195135921356e-06
Lr: 9.187994561991188e-06, Accum Loss: 2.174741666749469e-06
Lr: 9.187590829465957e-06, Accum Loss: 2.8147146622359287e-06
Lr: 9.187187016067909e-06, Accum Loss: 1.2064973162750903e-06
Lr: 9.186783121816394e-06, Accum Loss: 3.4591247697335348e-06
Lr: 9.186379146730772e-06, Accum Loss: 2.0447704400794464e-06
Lr: 9.185975090830397e-06, Accum Loss: 8.498800241341087e-07
Lr: 9.185570954134633e-06, Accum Loss: 2.2183080545801204e-06
Lr: 9.185166736662852e-06, Accum Loss: 5.981017636713659e-07
Lr: 9.18476243843442e-06, Accum Loss: 1.0215002816948981e-06
Lr: 9.184358059468713e-06, Accum Loss: 1.249642195944034e-06
Lr: 9.183953599785111e-06, Accum Loss: 1.1969835611580493e-06
Lr: 9.183549059402993e-06, Accum Loss: 3.6224723771738354e-06
Lr: 9.18314443834175e-06, Accum Loss: 2.6636143957148306e-06
Lr: 9.182739736620769e-06, Accum Loss: 1.6715621882212872e-06
Lr: 9.182334954259446e-06, Accum Loss: 1.3252613655367895e-06
Lr: 9.181930091277178e-06, Accum Loss: 1.5191279487680731e-06
Lr: 9.181525147693366e-06, Accum Loss: 1.0672857797544566e-06
Lr: 9.181120123527416e-06, Accum Loss: 1.8757451130113623e-06
Lr: 9.18071501879874e-06, Accum Loss: 1.8314237308914016e-06
Lr: 9.180309833526752e-06, Accum Loss: 0.0012126747984382291
Lr: 9.179904567730864e-06, Accum Loss: 1.6386310335292364e-05
Lr: 9.179499221430499e-06, Accum Loss: 1.3035551660323108e-06
Lr: 9.179093794645087e-06, Accum Loss: 1.6374719962186646e-06
Lr: 9.178688287394052e-06, Accum Loss: 0.09617108335862667
Lr: 9.178282699696828e-06, Accum Loss: 3.6984919518090464e-06
Lr: 9.177877031572851e-06, Accum Loss: 1.0584554956949432e-06
Lr: 9.177471283041564e-06, Accum Loss: 2.092785280183307e-06
Lr: 9.177065454122408e-06, Accum Loss: 6.491914916750829e-07
Lr: 9.176659544834832e-06, Accum Loss: 2.1153917941774125e-06
Lr: 9.17625355519829e-06, Accum Loss: 1.7969818202345778e-06
Lr: 9.175847485232234e-06, Accum Loss: 2.959260314128187e-06
Lr: 9.175441334956127e-06, Accum Loss: 0.15553311746697318
Lr: 9.175035104389433e-06, Accum Loss: 6.309871025678149e-07
Lr: 9.174628793551616e-06, Accum Loss: 1.3723806091547885e-06
Lr: 9.17422240246215e-06, Accum Loss: 1.1432777682784945e-05
Lr: 9.173815931140508e-06, Accum Loss: 1.8858672206079063e-06
Lr: 9.173409379606173e-06, Accum Loss: 6.84601914713312e-07
Lr: 9.173002747878624e-06, Accum Loss: 2.4161168425962387e-06
Lr: 9.172596035977348e-06, Accum Loss: 7.722622115124977e-07
Lr: 9.172189243921836e-06, Accum Loss: 3.0619975177614833e-06
Lr: 9.171782371731585e-06, Accum Loss: 1.3669161944562802e-06
Lr: 9.171375419426089e-06, Accum Loss: 2.7474658281789743e-06
Lr: 9.17096838702485e-06, Accum Loss: 0.03935482571353077
Lr: 9.170561274547378e-06, Accum Loss: 0.0036910975218802378
Lr: 9.170154082013179e-06, Accum Loss: 3.226810918022238e-06
Lr: 9.169746809441768e-06, Accum Loss: 5.02169132232666e-06
Lr: 9.169339456852662e-06, Accum Loss: 1.8344136094583519e-06
Lr: 9.168932024265382e-06, Accum Loss: 2.473592758178711e-06
Lr: 9.168524511699452e-06, Accum Loss: 3.732931986633048e-06
Lr: 9.168116919174403e-06, Accum Loss: 1.187362386190216e-06
Lr: 9.167709246709767e-06, Accum Loss: 2.6245740514241334e-06
Lr: 9.16730149432508e-06, Accum Loss: 1.0527946017191425e-06
Lr: 9.166893662039882e-06, Accum Loss: 2.4133938154591306e-06
Lr: 9.166485749873718e-06, Accum Loss: 1.7793090023587865e-06
Lr: 9.166077757846135e-06, Accum Loss: 1.710194737825077e-06
Lr: 9.165669685976686e-06, Accum Loss: 1.5152485275393701e-06
Lr: 9.165261534284926e-06, Accum Loss: 5.006790146921958e-07
Lr: 9.164853302790415e-06, Accum Loss: 1.1796043395406741e-06
Lr: 9.164444991512716e-06, Accum Loss: 4.0254149098473135e-06
Lr: 9.164036600471395e-06, Accum Loss: 1.0749389502962003e-06
Lr: 9.163628129686024e-06, Accum Loss: 1.1993246289421222e-06
Lr: 9.163219579176178e-06, Accum Loss: 9.633876771886207e-07
Lr: 9.162810948961437e-06, Accum Loss: 0.027008779967843566
Lr: 9.16240223906138e-06, Accum Loss: 2.84043533156364e-05
Lr: 9.161993449495593e-06, Accum Loss: 9.450647837638826e-07
Lr: 9.161584580283671e-06, Accum Loss: 3.1154888802120695e-06
Lr: 9.161175631445203e-06, Accum Loss: 2.739385266181671e-06
Lr: 9.16076660299979e-06, Accum Loss: 1.7124872897511523e-06
Lr: 9.16035749496703e-06, Accum Loss: 6.879198224396532e-07
Lr: 9.15994830736653e-06, Accum Loss: 0.01152572429805332
Lr: 9.1595390402179e-06, Accum Loss: 0.00010160908891521103
Lr: 9.159129693540753e-06, Accum Loss: 2.4856283289409475e-06
Lr: 9.158720267354705e-06, Accum Loss: 4.76837158203125e-07
Lr: 9.158310761679376e-06, Accum Loss: 1.1303595215395035e-06
Lr: 9.15790117653439e-06, Accum Loss: 3.4027077049358923e-06
Lr: 9.157491511939377e-06, Accum Loss: 1.543630872902213e-06
Lr: 9.157081767913968e-06, Accum Loss: 8.052792992430113e-07
Lr: 9.1566719444778e-06, Accum Loss: 3.0528276511176955e-06
Lr: 9.15626204165051e-06, Accum Loss: 2.233187359479416e-06
Lr: 9.155852059451742e-06, Accum Loss: 9.254173107819952e-07
Lr: 9.155441997901144e-06, Accum Loss: 2.646717916832131e-06
Lr: 9.155031857018367e-06, Accum Loss: 2.0051613773830468e-06
Lr: 9.154621636823066e-06, Accum Loss: 9.943857151029079e-07
Lr: 9.1542113373349e-06, Accum Loss: 2.7147898435941897e-06
Lr: 9.15380095857353e-06, Accum Loss: 3.2432021583872483e-06
Lr: 9.153390500558622e-06, Accum Loss: 8.053722950762676e-07
Lr: 9.152979963309847e-06, Accum Loss: 7.445613391610095e-06
Lr: 9.15256934684688e-06, Accum Loss: 1.688712643499457e-06
Lr: 9.152158651189398e-06, Accum Loss: 1.0947386428483696e-06
Lr: 9.15174787635708e-06, Accum Loss: 5.658488703375042e-06
Lr: 9.151337022369613e-06, Accum Loss: 5.878250988189393e-07
Lr: 9.150926089246686e-06, Accum Loss: 0.03453109241445418
Lr: 9.150515077007991e-06, Accum Loss: 8.20153815084268e-07
Lr: 9.150103985673227e-06, Accum Loss: 6.912342334430832e-05
Lr: 9.14969281526209e-06, Accum Loss: 6.377697218340472e-06
Lr: 9.149281565794287e-06, Accum Loss: 2.0292983151648514e-06
Lr: 9.148870237289527e-06, Accum Loss: 1.9404623685659317e-06
Lr: 9.148458829767518e-06, Accum Loss: 1.013499144164598e-06
Lr: 9.148047343247979e-06, Accum Loss: 0.007091516034734013
Lr: 9.147635777750629e-06, Accum Loss: 3.2909491096688726e-06
Lr: 9.147224133295188e-06, Accum Loss: 1.8076254946208792e-06
Lr: 9.146812409901384e-06, Accum Loss: 1.049614326120718e-06
Lr: 9.14640060758895e-06, Accum Loss: 1.7540795624881866e-06
Lr: 9.14598872637762e-06, Accum Loss: 9.187945479993687e-07
Lr: 9.14557676628713e-06, Accum Loss: 1.9397011215005477e-06
Lr: 9.145164727337222e-06, Accum Loss: 0.04068223188318143
Lr: 9.144752609547645e-06, Accum Loss: 4.508665654157085e-06
Lr: 9.144340412938144e-06, Accum Loss: 9.318192496721167e-06
Lr: 9.143928137528476e-06, Accum Loss: 5.403469174325437e-06
Lr: 9.143515783338396e-06, Accum Loss: 5.563700653965498e-06
Lr: 9.143103350387666e-06, Accum Loss: 2.9298165827640332e-05
Lr: 9.142690838696052e-06, Accum Loss: 3.33123739437724e-06
Lr: 9.14227824828332e-06, Accum Loss: 3.332065148242691e-06
Lr: 9.141865579169239e-06, Accum Loss: 2.0675679479609244e-06
Lr: 9.14145283137359e-06, Accum Loss: 6.387970870491699e-06
Lr: 9.141040004916154e-06, Accum Loss: 6.98698876533399e-07
Lr: 9.140627099816713e-06, Accum Loss: 2.3658459440412116e-06
Lr: 9.14021411609505e-06, Accum Loss: 8.958313628681935e-07
Lr: 9.13980105377096e-06, Accum Loss: 5.940596452091995e-06
Lr: 9.139387912864236e-06, Accum Loss: 1.6368352362405858e-06
Lr: 9.138974693394681e-06, Accum Loss: 1.5107727051599795e-06
Lr: 9.138561395382092e-06, Accum Loss: 1.0618796864036995e-06
Lr: 9.138148018846278e-06, Accum Loss: 0.20463120822728342
Lr: 9.137734563807046e-06, Accum Loss: 0.06385140590089122
Lr: 9.137321030284213e-06, Accum Loss: 9.601448027751758e-07
Lr: 9.136907418297595e-06, Accum Loss: 4.3175522250749054e-06
Lr: 9.136493727867013e-06, Accum Loss: 0.15786770444651665
Lr: 9.13607995901229e-06, Accum Loss: 5.210991275816923e-06
Lr: 9.135666111753258e-06, Accum Loss: 2.794461693156336e-06
Lr: 9.135252186109746e-06, Accum Loss: 0.0014689416080955198
Lr: 9.134838182101594e-06, Accum Loss: 2.5876637721466977e-06
Lr: 9.13442409974864e-06, Accum Loss: 1.1542160223143583e-06
Lr: 9.13400993907073e-06, Accum Loss: 2.7418136596679688e-06
Lr: 9.133595700087706e-06, Accum Loss: 1.7473331013206916e-06
Lr: 9.133181382819423e-06, Accum Loss: 1.980927345357486e-05
Lr: 9.132766987285735e-06, Accum Loss: 2.040107943912517e-06
Lr: 9.132352513506502e-06, Accum Loss: 2.647979727044003e-06
Lr: 9.131937961501584e-06, Accum Loss: 0.08385850209742785
Lr: 9.13152333129085e-06, Accum Loss: 3.114130436188134e-06
Lr: 9.131108622894168e-06, Accum Loss: 1.165153378224204e-06
Lr: 9.130693836331412e-06, Accum Loss: 3.434856012063392e-06
Lr: 9.13027897162246e-06, Accum Loss: 6.002960503792565e-06
Lr: 9.129864028787194e-06, Accum Loss: 6.258487701416016e-06
Lr: 9.129449007845495e-06, Accum Loss: 6.983677394600818e-06
Lr: 9.129033908817255e-06, Accum Loss: 5.376118281219533e-06
Lr: 9.128618731722366e-06, Accum Loss: 2.665210558916442e-06
Lr: 9.128203476580725e-06, Accum Loss: 7.256488606799394e-05
Lr: 9.12778814341223e-06, Accum Loss: 3.2177168804992107e-06
Lr: 9.127372732236784e-06, Accum Loss: 1.560174459314112e-05
Lr: 9.126957243074298e-06, Accum Loss: 4.376526112537249e-05
Lr: 9.12654167594468e-06, Accum Loss: 1.4967861829973117e-06
Lr: 9.126126030867846e-06, Accum Loss: 7.491845281037968e-06
Lr: 9.125710307863714e-06, Accum Loss: 4.784673819813179e-06
Lr: 9.125294506952206e-06, Accum Loss: 2.7766254220296105e-06
Lr: 9.124878628153248e-06, Accum Loss: 0.02904458331136084
Lr: 9.124462671486771e-06, Accum Loss: 6.566886600012367e-05
Lr: 9.124046636972708e-06, Accum Loss: 0.09375214477380212
Lr: 9.123630524630998e-06, Accum Loss: 2.9990727057338518e-06
Lr: 9.123214334481577e-06, Accum Loss: 4.684823124989634e-06
Lr: 9.122798066544394e-06, Accum Loss: 3.896004272974096e-06
Lr: 9.122381720839396e-06, Accum Loss: 2.632881034969614e-06
Lr: 9.121965297386535e-06, Accum Loss: 0.001465195306991518
Lr: 9.121548796205767e-06, Accum Loss: 2.7356476834938803e-06
Lr: 9.121132217317052e-06, Accum Loss: 5.878177887552738e-06
Lr: 9.120715560740353e-06, Accum Loss: 1.6757736034378468e-06
Lr: 9.120298826495637e-06, Accum Loss: 2.1379727002113214e-06
Lr: 9.119882014602875e-06, Accum Loss: 1.8623140647378023e-06
Lr: 9.11946512508204e-06, Accum Loss: 2.928693788817327e-06
Lr: 9.119048157953115e-06, Accum Loss: 1.6709168448869605e-06
Lr: 9.118631113236075e-06, Accum Loss: 2.1016155642428203e-06
Lr: 9.11821399095091e-06, Accum Loss: 3.684450120999827e-06
Lr: 9.117796791117609e-06, Accum Loss: 1.2125701118748111e-06
Lr: 9.117379513756163e-06, Accum Loss: 2.6380574809081736e-06
Lr: 9.116962158886573e-06, Accum Loss: 4.005526903938517e-06
Lr: 9.116544726528836e-06, Accum Loss: 2.810239038808504e-06
Lr: 9.116127216702955e-06, Accum Loss: 2.9852563443455438e-06
Lr: 9.115709629428942e-06, Accum Loss: 3.741490445463569e-06
Lr: 9.115291964726806e-06, Accum Loss: 1.380535266548577e-06
Lr: 9.11487422261656e-06, Accum Loss: 2.6663143444238813e-06
Lr: 9.114456403118231e-06, Accum Loss: 1.5781476179199672e-06
Lr: 9.114038506251835e-06, Accum Loss: 3.7203233205218567e-06
Lr: 9.113620532037398e-06, Accum Loss: 1.5791043779245229e-06
Lr: 9.113202480494953e-06, Accum Loss: 1.763064372539702e-05
Lr: 9.112784351644534e-06, Accum Loss: 5.208528705225035e-06
Lr: 9.11236614550618e-06, Accum Loss: 2.6962429160448664e-06
Lr: 9.111947862099927e-06, Accum Loss: 2.6208214194411994e-06
Lr: 9.111529501445824e-06, Accum Loss: 3.6115999364483287e-06
Lr: 9.111111063563922e-06, Accum Loss: 1.9779912179274106e-06
Lr: 9.110692548474266e-06, Accum Loss: 3.12058693907602e-06
Lr: 9.11027395619692e-06, Accum Loss: 2.0779751253030554e-06
Lr: 9.109855286751938e-06, Accum Loss: 0.010553162833957686
Lr: 9.109436540159385e-06, Accum Loss: 2.068968910862168e-06
Lr: 9.10901771643933e-06, Accum Loss: 0.12269618858886133
Lr: 9.108598815611842e-06, Accum Loss: 8.706388996415626e-07
Lr: 9.108179837696997e-06, Accum Loss: 2.306241299265821e-06
Lr: 9.107760782714873e-06, Accum Loss: 2.8662871045526117e-06
Lr: 9.107341650685552e-06, Accum Loss: 0.05362491596201835
Lr: 9.106922441629117e-06, Accum Loss: 2.3883581164341194e-05
Lr: 9.106503155565661e-06, Accum Loss: 1.6629108472443477e-06
Lr: 9.106083792515277e-06, Accum Loss: 3.326727153307729e-06
Lr: 9.105664352498058e-06, Accum Loss: 4.2648941303014e-06
Lr: 9.105244835534108e-06, Accum Loss: 4.614038175532187e-06
Lr: 9.10482524164353e-06, Accum Loss: 2.5783767227949284e-06
Lr: 9.104405570846434e-06, Accum Loss: 8.647088804991654e-07
Lr: 9.103985823162927e-06, Accum Loss: 0.02349597428525385
Lr: 9.103565998613127e-06, Accum Loss: 2.380653654654452e-06
Lr: 9.103146097217151e-06, Accum Loss: 2.1252928945614258e-06
Lr: 9.102726118995123e-06, Accum Loss: 2.32160942914561e-06
Lr: 9.102306063967172e-06, Accum Loss: 0.00035213927435506776
Lr: 9.101885932153422e-06, Accum Loss: 2.8910162654938176e-06
Lr: 9.101465723574009e-06, Accum Loss: 1.6346956357438103e-06
Lr: 9.101045438249073e-06, Accum Loss: 5.999820274382728e-06
Lr: 9.100625076198753e-06, Accum Loss: 1.8168378801419749e-06
Lr: 9.10020463744319e-06, Accum Loss: 1.4948709576856345e-06
Lr: 9.099784122002538e-06, Accum Loss: 3.5513211003035394e-06
Lr: 9.099363529896946e-06, Accum Loss: 1.8211036945103842e-06
Lr: 9.098942861146571e-06, Accum Loss: 1.7738749988893687e-06
Lr: 9.09852211577157e-06, Accum Loss: 6.659277573817235e-07
Lr: 9.09810129379211e-06, Accum Loss: 1.2977110372958123e-06
Lr: 9.097680395228353e-06, Accum Loss: 1.3598689463378832e-06
Lr: 9.097259420100472e-06, Accum Loss: 0.00018180679711576886
Lr: 9.09683836842864e-06, Accum Loss: 1.124854151157706e-06
Lr: 9.096417240233038e-06, Accum Loss: 0.0004298736748751253
Lr: 9.095996035533842e-06, Accum Loss: 4.126567392859215e-05
Lr: 9.09557475435124e-06, Accum Loss: 0.022294264000151998
Lr: 9.095153396705418e-06, Accum Loss: 1.9898781715710356e-06
Lr: 9.094731962616574e-06, Accum Loss: 4.470348358154297e-06
Lr: 9.094310452104897e-06, Accum Loss: 4.1310603364763665e-06
Lr: 9.093888865190591e-06, Accum Loss: 3.4769375361065613e-06
Lr: 9.09346720189386e-06, Accum Loss: 3.7530372054561667e-07
Lr: 9.093045462234908e-06, Accum Loss: 0.05567454298338248
Lr: 9.09262364623395e-06, Accum Loss: 7.34546586045326e-06
Lr: 9.092201753911192e-06, Accum Loss: 1.8856463839256321e-06
Lr: 9.091779785286862e-06, Accum Loss: 4.8261493645895825e-06
Lr: 9.091357740381174e-06, Accum Loss: 0.0007363694644482166
Lr: 9.090935619214356e-06, Accum Loss: 2.491932718839962e-06
Lr: 9.090513421806639e-06, Accum Loss: 5.740385859098751e-06
Lr: 9.090091148178253e-06, Accum Loss: 2.1236914449218602e-06
Lr: 9.089668798349435e-06, Accum Loss: 2.837307619074636e-06
Lr: 9.089246372340424e-06, Accum Loss: 0.048474621027708054
Lr: 9.088823870171465e-06, Accum Loss: 8.748637128519476e-06
Lr: 9.088401291862802e-06, Accum Loss: 1.6971718821423565e-06
Lr: 9.08797863743469e-06, Accum Loss: 2.4438074660793063e-05
Lr: 9.08755590690738e-06, Accum Loss: 1.0178463298871065e-06
Lr: 9.087133100301132e-06, Accum Loss: 0.06244398481567259
Lr: 9.08671021763621e-06, Accum Loss: 3.5663138532981975e-05
Lr: 9.086287258932875e-06, Accum Loss: 6.392084230810724e-07
Lr: 9.085864224211399e-06, Accum Loss: 1.0568976591684986e-06
Lr: 9.085441113492052e-06, Accum Loss: 2.4152726894044463e-06
Lr: 9.085017926795114e-06, Accum Loss: 3.842015985355829e-06
Lr: 9.084594664140863e-06, Accum Loss: 2.295958722697833e-06
Lr: 9.084171325549582e-06, Accum Loss: 3.22094331295375e-06
Lr: 9.083747911041558e-06, Accum Loss: 7.468622015949222e-06
Lr: 9.083324420637082e-06, Accum Loss: 0.0030489371357589334
Lr: 9.082900854356452e-06, Accum Loss: 2.220315423073771e-06
Lr: 9.082477212219962e-06, Accum Loss: 2.899146124946128e-06
Lr: 9.082053494247915e-06, Accum Loss: 3.196213469891518e-06
Lr: 9.081629700460615e-06, Accum Loss: 2.4150918989107595e-06
Lr: 9.081205830878375e-06, Accum Loss: 1.6450273392365489e-06
Lr: 9.080781885521505e-06, Accum Loss: 2.8079795981739153e-06
Lr: 9.080357864410322e-06, Accum Loss: 2.4442816766168107e-06
Lr: 9.079933767565144e-06, Accum Loss: 6.518684926959395e-06
Lr: 9.079509595006298e-06, Accum Loss: 3.262781206103682e-06
Lr: 9.07908534675411e-06, Accum Loss: 2.9117455540017545e-06
Lr: 9.078661022828908e-06, Accum Loss: 6.104337870738163e-07
Lr: 9.078236623251033e-06, Accum Loss: 1.0110043874078656e-05
Lr: 9.077812148040816e-06, Accum Loss: 1.289778310820111e-06
Lr: 9.077387597218601e-06, Accum Loss: 1.4056215889013401e-06
Lr: 9.076962970804736e-06, Accum Loss: 1.9764458329518675e-05
Lr: 9.076538268819568e-06, Accum Loss: 2.543131586207892e-06
Lr: 9.076113491283448e-06, Accum Loss: 0.061572457449074136
Lr: 9.075688638216734e-06, Accum Loss: 9.984173061639012e-07
Lr: 9.075263709639787e-06, Accum Loss: 4.045665264129639e-06
Lr: 9.074838705572967e-06, Accum Loss: 0.0005414508856347311
Lr: 9.074413626036645e-06, Accum Loss: 5.949002115812618e-06
Lr: 9.073988471051189e-06, Accum Loss: 2.69324686996697e-06
Lr: 9.073563240636974e-06, Accum Loss: 3.487891621034578e-05
Lr: 9.07313793481438e-06, Accum Loss: 9.110207486173749e-07
Lr: 9.072712553603785e-06, Accum Loss: 0.00024981744354590774
Lr: 9.072287097025575e-06, Accum Loss: 7.409473951724976e-06
Lr: 9.071861565100138e-06, Accum Loss: 1.6203633208533574e-06
Lr: 9.07143595784787e-06, Accum Loss: 1.952094521584513e-06
Lr: 9.071010275289166e-06, Accum Loss: 1.427514149554554e-06
Lr: 9.070584517444425e-06, Accum Loss: 2.5722546297402005e-06
Lr: 9.070158684334047e-06, Accum Loss: 0.00021140525257123954
Lr: 9.069732775978443e-06, Accum Loss: 0.04488647305245763
Lr: 9.069306792398019e-06, Accum Loss: 0.0023537382769518445
Lr: 9.068880733613195e-06, Accum Loss: 7.730334061761823e-07
